COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68276,BOGOTÁ D.C. ,SANTANDER,2010,DELITO_SEXUAL,4,"-73,099104","7,072329",2.0,1.0,2.3333333333333335,100.0,8,46,8.7,2
68276,CAJAMARCA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",4.0,2.0,2.3333333333333335,-75.0,9,46,2.17,2
68276,CHINCHINÁ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,4.0,2.0,0.0,10,46,2.17,2
68276,CIMITARRA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,11,46,2.17,2
68276,COELLO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,12,46,2.17,2
68276,DABEIBA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,13,46,2.17,2
68276,EL COPEY,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,14,46,2.17,2
68755,SAMANÁ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,5,10,10.0,2
68755,CHINÚ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,2,10,10.0,2
68755,PUERTO CARREÑO ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,3,10,10.0,2
68209,PORE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,240554","6,357327",1.0,1.0,1.0,0.0,2,2,50.0,2
68211,SIBATÉ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,474426","6,290561",1.0,1.0,1.0,0.0,2,2,50.0,2
68217,PORE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,040816","6,294999",1.0,1.0,1.0,0.0,2,4,25.0,2
68217,SAN VICENTE DE CHUCURÍ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,040816","6,294999",1.0,1.0,1.0,0.0,3,4,25.0,2
68217,TÁMESIS,SANTANDER,2010,DELITO_SEXUAL,1,"-73,040816","6,294999",1.0,1.0,1.0,0.0,4,4,25.0,2
68615,LA JAGUA DE IBIRICO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,150177","7,265014",1.0,1.0,1.0,0.0,2,8,12.5,2
