COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68307,Girón,SANTANDER,2017,HURTO,9,"-73,166832","7,070432",1.0,2.0,4.0,800.0,3,673,1.34,2
68327,Güepsa,SANTANDER,2017,HURTO,1,"-73,575146","6,025013",1.0,1.0,1.0,0.0,5,23,4.35,1
68575,Puerto Wilches,SANTANDER,2018,HURTO,8,"-73,899909","7,344057",13.0,6.0,9.0,-38.46153846153846,6,114,7.02,2
68406,Lebrija,SANTANDER,2018,HURTO,5,"-73,219524","7,113351",5.0,1.0,3.6666666666666665,0.0,7,77,6.49,2
68318,Guaca,SANTANDER,2018,HURTO,2,"-72,856322","6,876563",1.0,1.5,1.5,100.0,2,13,15.38,1
68324,Guavatá,SANTANDER,2018,HURTO,1,"-73,700906","5,954348",1.0,1.0,1.0,0.0,5,8,12.5,1
68397,La Paz,SANTANDER,2018,HURTO,1,"-73,58959","6,178509",1.0,1.0,1.0,0.0,2,5,20.0,1
68615031,Rionegro,SANTANDER,2018,HURTO,2,,,1.0,1.0,1.3333333333333333,100.0,3,10,20.0,1
68572,Puente Nacional,SANTANDER,2018,HURTO,4,"-73,677567","5,878381",3.0,1.0,2.6666666666666665,33.33333333333333,9,29,13.79,2
68895,Zapatoca,SANTANDER,2018,HURTO,1,"-73,268034","6,814387",2.0,2.0,1.5,-50.0,2,20,5.0,1
68547,Piedecuesta,SANTANDER,2018,HURTO,6,"-73,054795","6,997245",2.0,1.0,3.0,200.0,9,404,1.49,2
68861,Vélez,SANTANDER,2018,HURTO,4,"-73,672447","6,009275",6.0,1.0,3.6666666666666665,-33.333333333333336,9,52,7.69,2
68432,Málaga,SANTANDER,2018,HURTO,1,"-72,732089","6,703081",1.0,1.0,1.0,0.0,2,41,2.44,1
68307,Girón,SANTANDER,2018,HURTO,8,"-73,166832","7,070432",9.0,1.0,6.0,-11.111111111111116,4,725,1.1,2
68322,Guapotá,SANTANDER,2018,HURTO,1,"-73,320732","6,308635",1.0,1.0,1.0,0.0,2,7,14.29,1
68655,Sabana de Torres,SANTANDER,2018,HURTO,11,"-73,49906","7,391919",9.0,5.0,8.333333333333334,22.222222222222232,9,107,10.28,2
68179,Chipatá,SANTANDER,2018,HURTO,1,"-73,637111","6,062521",1.0,1.0,1.0,0.0,3,8,12.5,1
68770003,Suaita,SANTANDER,2018,HURTO,1,,,1.0,1.0,1.0,0.0,3,3,33.33,1
68770,Suaita,SANTANDER,2018,HURTO,2,"-73,44165","6,101329",4.0,1.0,2.3333333333333335,-50.0,3,17,11.76,1
68101,Bolívar,SANTANDER,2018,HURTO,4,"-73,771346","5,988953",7.0,6.0,5.666666666666667,-42.85714285714286,4,13,30.77,2
68755,Socorro,SANTANDER,2018,HURTO,2,"-73,261198","6,46387",1.0,2.0,1.6666666666666667,100.0,5,51,3.92,1
68745,Simacota,SANTANDER,2018,HURTO,3,"-73,337368","6,443469",2.0,2.0,2.3333333333333335,50.0,6,20,15.0,2
68092,Betulia,SANTANDER,2018,HURTO,2,"-73,283669","6,899525",1.0,2.0,1.6666666666666667,100.0,3,10,20.0,1
68081,Barrancabermeja,SANTANDER,2018,HURTO,29,"-73,849243","7,064857",73.0,23.0,41.666666666666664,-60.273972602739725,9,1094,2.65,2
68077,Barbosa,SANTANDER,2018,HURTO,2,"-73,615965","5,932531",2.0,1.0,1.6666666666666667,0.0,7,153,1.31,1
68820,Tona,SANTANDER,2018,HURTO,5,"-72,967023","7,201417",1.0,2.0,3.0,400.0,2,10,50.0,2
68820001,Tona,SANTANDER,2018,HURTO,2,,,1.0,2.0,1.5,100.0,2,5,40.0,1
68001,Bucaramanga (CT),SANTANDER,2018,HURTO,2,"-73,132562","7,11647",9.0,4.0,5.0,-77.77777777777779,8,1938,0.09,1
68081001,Barrancabermeja,SANTANDER,2018,HURTO,1,,,4.0,3.0,2.6666666666666665,-75.0,7,1,100.0,1
68418,Los Santos,SANTANDER,2018,HURTO,1,"-73,102739","6,755203",2.0,1.0,1.3333333333333333,-50.0,3,26,3.85,1
68573,Puerto Parra,SANTANDER,2018,HURTO,3,"-74,056129","6,650785",11.0,1.0,5.0,-72.72727272727273,6,19,15.79,2
68444,Matanza,SANTANDER,2018,HURTO,3,"-73,015566","7,323175",1.0,1.0,1.6666666666666667,200.0,3,19,15.79,2
68867,Vetas,SANTANDER,2018,HURTO,1,"-72,871041","7,30981",1.0,1.0,1.0,0.0,2,11,9.09,1
68689012,San Vicente de Chucurí,SANTANDER,2018,HURTO,1,,,1.0,2.5,1.0,0.0,2,9,11.11,1
68190002,Cimitarra,SANTANDER,2018,HURTO,4,,,1.0,1.0,2.0,300.0,3,8,50.0,2
68229,Curití,SANTANDER,2018,HURTO,3,"-73,069383","6,605099",3.0,2.0,2.6666666666666665,0.0,6,17,17.65,2
68271,Florián,SANTANDER,2018,HURTO,1,"-73,97143","5,804659",1.0,1.0,1.0,0.0,4,11,9.09,1
68682,San Joaquín,SANTANDER,2018,HURTO,1,"-72,867638","6,427548",1.0,1.0,1.0,0.0,2,5,20.0,1
68190,Cimitarra,SANTANDER,2018,HURTO,9,"-73,953011","6,320886",12.0,4.0,8.333333333333334,-25.0,9,82,10.98,2
68679,San Gil,SANTANDER,2018,HURTO,2,"-73,134776","6,551952",2.0,1.0,1.6666666666666667,0.0,4,166,1.2,1
68689,San Vicente de Chucurí,SANTANDER,2018,HURTO,4,"-73,411024","6,880383",4.0,1.0,3.0,0.0,5,88,4.55,2
68385,Landázuri,SANTANDER,2018,HURTO,1,"-73,811359","6,218812",1.0,1.0,1.0,0.0,6,26,3.85,1
68276,Floridablanca,SANTANDER,2018,HURTO,4,"-73,099104","7,072329",3.0,2.0,3.0,33.33333333333333,4,696,0.57,2
68081,Barrancabermeja,SANTANDER,2019,HURTO,37,"-73,849243","7,064857",29.0,73.0,46.333333333333336,27.586206896551737,10,1364,2.71,2
68895,Zapatoca,SANTANDER,2019,HURTO,1,"-73,268034","6,814387",1.0,2.0,1.3333333333333333,0.0,3,19,5.26,1
68077,Barbosa,SANTANDER,2019,HURTO,3,"-73,615965","5,932531",2.0,2.0,2.3333333333333335,50.0,8,153,1.96,2
68773,Sucre,SANTANDER,2019,HURTO,1,"-73,790975","5,918743",1.0,1.0,1.0,0.0,4,8,12.5,1
68001,Bucaramanga (CT),SANTANDER,2019,HURTO,2,"-73,132562","7,11647",2.0,9.0,4.333333333333333,0.0,9,1938,0.1,1
68615,Rionegro,SANTANDER,2019,HURTO,4,"-73,150177","7,265014",4.0,4.0,4.0,0.0,8,49,8.16,2
68271,Florián,SANTANDER,2019,HURTO,1,"-73,97143","5,804659",1.0,1.0,1.0,0.0,5,9,11.11,1
68655,Sabana de Torres,SANTANDER,2019,HURTO,11,"-73,49906","7,391919",11.0,9.0,10.333333333333334,0.0,10,105,10.48,2
68298,Gambita,SANTANDER,2019,HURTO,5,"-73,344185","5,945998",2.0,2.0,3.0,150.0,4,21,23.81,2
68689,San Vicente de Chucurí,SANTANDER,2019,HURTO,2,"-73,411024","6,880383",4.0,4.0,3.3333333333333335,-50.0,6,70,2.86,1
68250,El Peñón,SANTANDER,2019,HURTO,1,"-73,815532","6,05537",1.0,1.0,1.0,0.0,2,9,11.11,1
68669,San Andrés,SANTANDER,2019,HURTO,2,"-72,848864","6,811511",2.0,2.0,2.0,0.0,2,11,18.18,1
68679,San Gil,SANTANDER,2019,HURTO,1,"-73,134776","6,551952",2.0,2.0,1.6666666666666667,-50.0,5,180,0.56,1
68190,Cimitarra,SANTANDER,2019,HURTO,9,"-73,953011","6,320886",9.0,12.0,10.0,0.0,10,66,13.64,2
68229,Curití,SANTANDER,2019,HURTO,1,"-73,069383","6,605099",3.0,3.0,2.3333333333333335,-66.66666666666667,7,18,5.56,1
68720,Santa Helena del Opón,SANTANDER,2019,HURTO,1,"-73,616716","6,339565",1.0,1.0,1.0,0.0,2,6,16.67,1
68820,Tona,SANTANDER,2019,HURTO,2,"-72,967023","7,201417",5.0,1.0,2.6666666666666665,-60.0,3,10,20.0,1
68770,Suaita,SANTANDER,2019,HURTO,2,"-73,44165","6,101329",2.0,4.0,2.6666666666666665,0.0,4,9,22.22,1
68147,Capitanejo,SANTANDER,2019,HURTO,2,"-72,695427","6,527394",3.0,1.0,2.0,-33.333333333333336,3,11,18.18,1
68101,Bolívar,SANTANDER,2019,HURTO,3,"-73,771346","5,988953",4.0,7.0,4.666666666666667,-25.0,5,15,20.0,2
68167,Charalá,SANTANDER,2019,HURTO,1,"-73,146873","6,284339",1.0,1.0,1.0,0.0,7,19,5.26,1
68820001,Tona,SANTANDER,2019,HURTO,2,,,2.0,1.0,1.6666666666666667,0.0,3,3,66.67,1
68572,Puente Nacional,SANTANDER,2019,HURTO,5,"-73,677567","5,878381",4.0,3.0,4.0,25.0,10,51,9.8,2
68406,Lebrija,SANTANDER,2019,HURTO,3,"-73,219524","7,113351",5.0,5.0,4.333333333333333,-40.0,8,91,3.3,2
68432,Málaga,SANTANDER,2019,HURTO,2,"-72,732089","6,703081",1.0,1.0,1.3333333333333333,100.0,3,33,6.06,1
68468,Molagavita,SANTANDER,2019,HURTO,1,"-72,809175","6,67432",1.0,1.0,1.0,0.0,2,6,16.67,1
68385,Landázuri,SANTANDER,2019,HURTO,2,"-73,811359","6,218812",1.0,1.0,1.3333333333333333,100.0,7,21,9.52,1
68575,Puerto Wilches,SANTANDER,2019,HURTO,7,"-73,899909","7,344057",8.0,13.0,9.333333333333334,-12.5,7,79,8.86,2
68377,La Belleza,SANTANDER,2019,HURTO,1,"-73,965494","5,85925",2.0,1.0,1.3333333333333333,-50.0,4,13,7.69,1
68324,Guavatá,SANTANDER,2019,HURTO,1,"-73,700906","5,954348",1.0,1.0,1.0,0.0,6,5,20.0,1
68573,Puerto Parra,SANTANDER,2019,HURTO,8,"-74,056129","6,650785",3.0,11.0,7.333333333333333,166.66666666666666,7,27,29.63,2
68615031,Rionegro,SANTANDER,2019,HURTO,1,,,2.0,1.0,1.3333333333333333,-50.0,4,10,10.0,1
68307,Girón,SANTANDER,2019,HURTO,4,"-73,166832","7,070432",8.0,9.0,7.0,-50.0,5,661,0.61,2
68397,La Paz,SANTANDER,2019,HURTO,1,"-73,58959","6,178509",1.0,1.0,1.0,0.0,3,6,16.67,1
68524,Palmas del Socorro,SANTANDER,2019,HURTO,1,"-73,287764","6,406139",2.0,1.5,1.5,-50.0,2,6,16.67,1
68547,Piedecuesta,SANTANDER,2019,HURTO,3,"-73,054795","6,997245",6.0,2.0,3.6666666666666665,-50.0,10,367,0.82,2
68500,Oiba,SANTANDER,2019,HURTO,3,"-73,299791","6,26521",1.0,2.0,2.0,200.0,4,30,10.0,2
68020,Albania,SANTANDER,2019,HURTO,2,"-73,91336","5,759166",2.0,1.0,1.6666666666666667,0.0,3,11,18.18,1
68051,Aratoca,SANTANDER,2019,HURTO,1,"-73,01786","6,694418",1.0,1.0,1.0,0.0,2,22,4.55,1
68861,Vélez,SANTANDER,2019,HURTO,2,"-73,672447","6,009275",4.0,6.0,4.0,-50.0,10,42,4.76,1
68861,Vélez,SANTANDER,2020,HURTO,4,"-73,672447","6,009275",2.0,4.0,3.3333333333333335,100.0,11,31,12.9,2
68020,Albania,SANTANDER,2020,HURTO,3,"-73,91336","5,759166",2.0,2.0,2.3333333333333335,50.0,4,7,42.86,2
68500,Oiba,SANTANDER,2020,HURTO,2,"-73,299791","6,26521",3.0,1.0,2.0,-33.333333333333336,5,20,10.0,1
68547,Piedecuesta,SANTANDER,2020,HURTO,2,"-73,054795","6,997245",3.0,6.0,3.6666666666666665,-33.333333333333336,11,400,0.5,1
68572,Puente Nacional,SANTANDER,2020,HURTO,1,"-73,677567","5,878381",5.0,4.0,3.3333333333333335,-80.0,11,28,3.57,1
68385,Landázuri,SANTANDER,2020,HURTO,1,"-73,811359","6,218812",2.0,1.0,1.3333333333333333,-50.0,8,24,4.17,1
68406,Lebrija,SANTANDER,2020,HURTO,1,"-73,219524","7,113351",3.0,5.0,3.0,-66.66666666666667,9,98,1.02,1
68418,Los Santos,SANTANDER,2020,HURTO,1,"-73,102739","6,755203",1.0,2.0,1.3333333333333333,0.0,4,14,7.14,1
68575,Puerto Wilches,SANTANDER,2020,HURTO,3,"-73,899909","7,344057",7.0,8.0,6.0,-57.14285714285714,8,113,2.65,2
68573,Puerto Parra,SANTANDER,2020,HURTO,2,"-74,056129","6,650785",8.0,3.0,4.333333333333333,-75.0,8,27,7.41,1
68307,Girón,SANTANDER,2020,HURTO,1,"-73,166832","7,070432",4.0,8.0,4.333333333333333,-75.0,6,889,0.11,1
68324,Guavatá,SANTANDER,2020,HURTO,2,"-73,700906","5,954348",1.0,1.0,1.3333333333333333,100.0,7,6,33.33,1
68298,Gambita,SANTANDER,2020,HURTO,2,"-73,344185","5,945998",5.0,2.0,3.0,-60.0,5,14,14.29,1
68296,Galán,SANTANDER,2020,HURTO,1,"-73,287769","6,638423",1.0,1.0,1.0,0.0,2,7,14.29,1
68655004,Sabana de Torres,SANTANDER,2020,HURTO,1,,,3.0,7.0,2.0,-66.66666666666667,2,2,50.0,1
68615,Rionegro,SANTANDER,2020,HURTO,3,"-73,150177","7,265014",4.0,4.0,3.6666666666666665,-25.0,9,63,4.76,2
68689,San Vicente de Chucurí,SANTANDER,2020,HURTO,2,"-73,411024","6,880383",2.0,4.0,2.6666666666666665,0.0,7,65,3.08,1
68190,Cimitarra,SANTANDER,2020,HURTO,4,"-73,953011","6,320886",9.0,9.0,7.333333333333333,-55.55555555555556,11,139,2.88,2
68745,Simacota,SANTANDER,2020,HURTO,1,"-73,337368","6,443469",3.0,2.0,2.0,-66.66666666666667,7,19,5.26,1
68770,Suaita,SANTANDER,2020,HURTO,1,"-73,44165","6,101329",2.0,2.0,1.6666666666666667,-50.0,5,22,4.55,1
68132,California,SANTANDER,2020,HURTO,1,"-72,946491","7,347989",1.0,1.0,1.0,0.0,2,13,7.69,1
68101,Bolívar,SANTANDER,2020,HURTO,3,"-73,771346","5,988953",3.0,4.0,3.3333333333333335,0.0,6,14,21.43,2
68179,Chipatá,SANTANDER,2020,HURTO,1,"-73,637111","6,062521",1.0,1.0,1.0,0.0,4,6,16.67,1
68169,Charta,SANTANDER,2020,HURTO,1,"-72,968798","7,28082",1.0,1.0,1.0,0.0,2,4,25.0,1
68655,Sabana de Torres,SANTANDER,2020,HURTO,7,"-73,49906","7,391919",11.0,11.0,9.666666666666666,-36.36363636363637,11,96,7.29,2
68615031,Rionegro,SANTANDER,2020,HURTO,1,,,1.0,2.0,1.3333333333333333,0.0,5,9,11.11,1
68235,El Carmen de Chucurí,SANTANDER,2020,HURTO,1,"-73,51066","6,700038",5.0,2.0,2.6666666666666665,-80.0,4,49,2.04,1
68276,Floridablanca,SANTANDER,2020,HURTO,2,"-73,099104","7,072329",4.0,3.0,3.0,-50.0,5,698,0.29,1
68855,Valle de San José,SANTANDER,2020,HURTO,1,"-73,143507","6,448028",1.0,2.0,1.3333333333333333,0.0,3,20,5.0,1
68820001,Tona,SANTANDER,2020,HURTO,1,,,2.0,2.0,1.6666666666666667,-50.0,4,5,20.0,1
68820,Tona,SANTANDER,2020,HURTO,4,"-72,967023","7,201417",2.0,5.0,3.6666666666666665,100.0,4,18,22.22,2
68081,Barrancabermeja,SANTANDER,2020,HURTO,25,"-73,849243","7,064857",37.0,29.0,30.333333333333332,-32.432432432432435,11,1050,2.38,2
68001,Bucaramanga (CT),SANTANDER,2020,HURTO,2,"-73,132562","7,11647",2.0,2.0,2.0,0.0,10,1938,0.08,1
68077,Barbosa,SANTANDER,2020,HURTO,3,"-73,615965","5,932531",3.0,2.0,2.6666666666666665,0.0,9,114,2.63,2
68406,Lebrija,SANTANDER,2021,HURTO,1,"-73,219524","7,113351",1.0,3.0,1.6666666666666667,0.0,10,146,0.68,1
68229,Curití,SANTANDER,2021,HURTO,1,"-73,069383","6,605099",1.0,3.0,1.6666666666666667,0.0,8,35,2.86,1
68255,El Playón,SANTANDER,2021,HURTO,2,"-73,20287","7,470715",2.0,1.0,1.6666666666666667,0.0,3,53,3.77,1
68235,El Carmen de Chucurí,SANTANDER,2021,HURTO,3,"-73,51066","6,700038",1.0,5.0,3.0,200.0,5,57,5.26,2
68250,El Peñón,SANTANDER,2021,HURTO,2,"-73,815532","6,05537",1.0,1.0,1.3333333333333333,100.0,3,5,40.0,1
68264,Encino,SANTANDER,2021,HURTO,1,"-73,098749","6,137429",1.0,1.0,1.0,0.0,2,5,20.0,1
68132,California,SANTANDER,2021,HURTO,1,"-72,946491","7,347989",1.0,1.0,1.0,0.0,3,17,5.88,1
68167,Charalá,SANTANDER,2021,HURTO,3,"-73,146873","6,284339",1.0,1.0,1.6666666666666667,200.0,8,20,15.0,2
68615,Rionegro,SANTANDER,2021,HURTO,4,"-73,150177","7,265014",3.0,4.0,3.6666666666666665,33.33333333333333,10,65,6.15,2
68298,Gambita,SANTANDER,2021,HURTO,5,"-73,344185","5,945998",2.0,5.0,4.0,150.0,6,17,29.41,2
68745,Simacota,SANTANDER,2021,HURTO,2,"-73,337368","6,443469",1.0,3.0,2.0,100.0,8,34,5.88,1
68720,Santa Helena del Opón,SANTANDER,2021,HURTO,1,"-73,616716","6,339565",1.0,1.0,1.0,0.0,3,7,14.29,1
68190,Cimitarra,SANTANDER,2021,HURTO,9,"-73,953011","6,320886",4.0,9.0,7.333333333333333,125.0,12,140,6.43,2
68655,Sabana de Torres,SANTANDER,2021,HURTO,7,"-73,49906","7,391919",7.0,11.0,8.333333333333334,0.0,12,135,5.19,2
68572,Puente Nacional,SANTANDER,2021,HURTO,1,"-73,677567","5,878381",1.0,5.0,2.3333333333333335,0.0,12,51,1.96,1
68575,Puerto Wilches,SANTANDER,2021,HURTO,8,"-73,899909","7,344057",3.0,7.0,6.0,166.66666666666666,9,181,4.42,2
68418,Los Santos,SANTANDER,2021,HURTO,1,"-73,102739","6,755203",1.0,1.0,1.0,0.0,5,20,5.0,1
68327,Güepsa,SANTANDER,2021,HURTO,1,"-73,575146","6,025013",1.0,1.0,1.0,0.0,6,25,4.0,1
68320,Guadalupe,SANTANDER,2021,HURTO,1,"-73,419292","6,245847",1.0,1.0,1.0,0.0,4,27,3.7,1
68344,Hato,SANTANDER,2021,HURTO,1,"-73,308399","6,543957",1.0,1.0,1.0,0.0,2,11,9.09,1
68385,Landázuri,SANTANDER,2021,HURTO,1,"-73,811359","6,218812",1.0,2.0,1.3333333333333333,0.0,9,31,3.23,1
68573,Puerto Parra,SANTANDER,2021,HURTO,2,"-74,056129","6,650785",2.0,8.0,4.0,0.0,9,42,4.76,1
68432,Málaga,SANTANDER,2021,HURTO,1,"-72,732089","6,703081",2.0,1.0,1.3333333333333333,-50.0,4,41,2.44,1
68464,Mogotes,SANTANDER,2021,HURTO,1,"-72,969807","6,475246",1.0,1.0,1.0,0.0,2,30,3.33,1
68770,Suaita,SANTANDER,2021,HURTO,5,"-73,44165","6,101329",1.0,2.0,2.6666666666666665,400.0,6,20,25.0,2
68689,San Vicente de Chucurí,SANTANDER,2021,HURTO,5,"-73,411024","6,880383",2.0,2.0,3.0,150.0,8,54,9.26,2
68500,Oiba,SANTANDER,2021,HURTO,3,"-73,299791","6,26521",2.0,3.0,2.6666666666666665,50.0,6,37,8.11,2
68020,Albania,SANTANDER,2021,HURTO,1,"-73,91336","5,759166",3.0,2.0,2.0,-66.66666666666667,5,7,14.29,1
68051,Aratoca,SANTANDER,2021,HURTO,1,"-73,01786","6,694418",1.0,1.0,1.0,0.0,3,8,12.5,1
68861,Vélez,SANTANDER,2021,HURTO,4,"-73,672447","6,009275",4.0,2.0,3.3333333333333335,0.0,12,27,14.81,2
68081,Barrancabermeja,SANTANDER,2021,HURTO,16,"-73,849243","7,064857",25.0,37.0,26.0,-36.0,12,1192,1.34,2
68820,Tona,SANTANDER,2021,HURTO,1,"-72,967023","7,201417",4.0,2.0,2.3333333333333335,-75.0,5,7,14.29,1
68001,Bucaramanga (CT),SANTANDER,2021,HURTO,2,"-73,132562","7,11647",2.0,2.0,2.0,0.0,11,1938,0.08,1
68077,Barbosa,SANTANDER,2021,HURTO,2,"-73,615965","5,932531",3.0,3.0,2.6666666666666665,-33.333333333333336,10,139,1.44,1
68745,Simacota,SANTANDER,2022,HURTO,5,"-73,337368","6,443469",2.0,1.0,2.6666666666666665,150.0,9,25,20.0,2
68720,Santa Helena del Opón,SANTANDER,2022,HURTO,1,"-73,616716","6,339565",1.0,1.0,1.0,0.0,4,4,25.0,1
68689012,San Vicente de Chucurí,SANTANDER,2022,HURTO,1,,,1.0,1.0,1.0,0.0,3,9,11.11,1
68167,Charalá,SANTANDER,2022,HURTO,4,"-73,146873","6,284339",3.0,1.0,2.6666666666666665,33.33333333333333,9,23,17.39,2
68770,Suaita,SANTANDER,2022,HURTO,1,"-73,44165","6,101329",5.0,1.0,2.3333333333333335,-80.0,7,18,5.56,1
68101,Bolívar,SANTANDER,2022,HURTO,2,"-73,771346","5,988953",3.0,3.0,2.6666666666666665,-33.333333333333336,7,6,33.33,1
68296,Galán,SANTANDER,2022,HURTO,1,"-73,287769","6,638423",1.0,1.0,1.0,0.0,3,4,25.0,1
68575,Puerto Wilches,SANTANDER,2022,HURTO,10,"-73,899909","7,344057",8.0,3.0,7.0,25.0,10,84,11.9,2
68307,Girón,SANTANDER,2022,HURTO,2,"-73,166832","7,070432",1.0,4.0,2.3333333333333335,100.0,7,543,0.37,1
68368,Jesús María,SANTANDER,2022,HURTO,1,"-73,783396","5,876497",1.0,1.0,1.0,0.0,2,3,33.33,1
68573,Puerto Parra,SANTANDER,2022,HURTO,4,"-74,056129","6,650785",2.0,2.0,2.6666666666666665,100.0,10,39,10.26,2
68615,Rionegro,SANTANDER,2022,HURTO,2,"-73,150177","7,265014",4.0,3.0,3.0,-50.0,11,36,5.56,1
68406,Lebrija,SANTANDER,2022,HURTO,3,"-73,219524","7,113351",1.0,1.0,1.6666666666666667,200.0,11,73,4.11,2
68500,Oiba,SANTANDER,2022,HURTO,4,"-73,299791","6,26521",3.0,2.0,3.0,33.33333333333333,7,24,16.67,2
68524,Palmas del Socorro,SANTANDER,2022,HURTO,1,"-73,287764","6,406139",1.0,2.0,1.3333333333333333,0.0,3,5,20.0,1
68820,Tona,SANTANDER,2022,HURTO,1,"-72,967023","7,201417",1.0,4.0,2.0,0.0,6,11,9.09,1
68077,Barbosa,SANTANDER,2022,HURTO,1,"-73,615965","5,932531",2.0,3.0,2.0,-50.0,11,112,0.89,1
68773,Sucre,SANTANDER,2022,HURTO,1,"-73,790975","5,918743",1.0,1.0,1.0,0.0,5,11,9.09,1
68655,Sabana de Torres,SANTANDER,2022,HURTO,6,"-73,49906","7,391919",7.0,7.0,6.666666666666667,-14.28571428571429,13,110,5.45,2
68190,Cimitarra,SANTANDER,2022,HURTO,11,"-73,953011","6,320886",9.0,4.0,8.0,22.222222222222232,13,74,14.86,2
68298,Gambita,SANTANDER,2022,HURTO,2,"-73,344185","5,945998",5.0,2.0,3.0,-60.0,7,11,18.18,1
68250,El Peñón,SANTANDER,2022,HURTO,1,"-73,815532","6,05537",2.0,1.0,1.3333333333333333,-50.0,4,6,16.67,1
68318,Guaca,SANTANDER,2022,HURTO,1,"-72,856322","6,876563",2.0,1.0,1.3333333333333333,-50.0,3,5,20.0,1
68572,Puente Nacional,SANTANDER,2022,HURTO,2,"-73,677567","5,878381",1.0,1.0,1.3333333333333333,100.0,13,14,14.29,1
68547,Piedecuesta,SANTANDER,2022,HURTO,4,"-73,054795","6,997245",2.0,3.0,3.0,100.0,12,277,1.44,2
68020,Albania,SANTANDER,2022,HURTO,1,"-73,91336","5,759166",1.0,3.0,1.6666666666666667,0.0,6,2,50.0,1
68001,Bucaramanga (CT),SANTANDER,2022,HURTO,2,"-73,132562","7,11647",2.0,2.0,2.0,0.0,12,1409,0.14,1
68861,Vélez,SANTANDER,2022,HURTO,4,"-73,672447","6,009275",4.0,4.0,4.0,0.0,13,26,15.38,2
68081,Barrancabermeja,SANTANDER,2022,HURTO,19,"-73,849243","7,064857",16.0,25.0,20.0,18.75,13,1165,1.63,2
68081002,Barrancabermeja,SANTANDER,2022,HURTO,1,,,2.0,7.0,1.5,-50.0,2,1,100.0,1
68855,Valle de San José,SANTANDER,2022,HURTO,1,"-73,143507","6,448028",1.0,1.0,1.0,0.0,4,17,5.88,1
68207,Concepción,SANTANDER,2023,HURTO,1,"-72,694567","6,768908",1.0,1.0,1.0,0.0,2,9,11.11,1
68655,Sabana de Torres,SANTANDER,2023,HURTO,8,"-73,49906","7,391919",6.0,7.0,7.0,33.33333333333333,14,119,6.72,2
68689,San Vicente de Chucurí,SANTANDER,2023,HURTO,1,"-73,411024","6,880383",5.0,2.0,2.6666666666666665,-80.0,9,47,2.13,1
68229,Curití,SANTANDER,2023,HURTO,4,"-73,069383","6,605099",1.0,1.0,2.0,300.0,9,32,12.5,2
68235,El Carmen de Chucurí,SANTANDER,2023,HURTO,1,"-73,51066","6,700038",3.0,1.0,1.6666666666666667,-66.66666666666667,6,47,2.13,1
68271,Florián,SANTANDER,2023,HURTO,1,"-73,97143","5,804659",1.0,1.0,1.0,0.0,6,11,9.09,1
68615,Rionegro,SANTANDER,2023,HURTO,1,"-73,150177","7,265014",2.0,4.0,2.3333333333333335,-50.0,12,33,3.03,1
68573,Puerto Parra,SANTANDER,2023,HURTO,2,"-74,056129","6,650785",4.0,2.0,2.6666666666666665,-50.0,11,35,5.71,1
68298,Gambita,SANTANDER,2023,HURTO,3,"-73,344185","5,945998",2.0,5.0,3.3333333333333335,50.0,8,21,14.29,2
68780,Suratá,SANTANDER,2023,HURTO,1,"-72,984232","7,36658",2.0,1.5,1.5,-50.0,2,14,7.14,1
68077,Barbosa,SANTANDER,2023,HURTO,2,"-73,615965","5,932531",1.0,2.0,1.6666666666666667,100.0,12,98,2.04,1
68820,Tona,SANTANDER,2023,HURTO,2,"-72,967023","7,201417",1.0,1.0,1.3333333333333333,100.0,7,8,25.0,1
68081,Barrancabermeja,SANTANDER,2023,HURTO,12,"-73,849243","7,064857",19.0,16.0,15.666666666666666,-36.8421052631579,14,1390,0.86,2
68770,Suaita,SANTANDER,2023,HURTO,3,"-73,44165","6,101329",1.0,5.0,3.0,200.0,8,23,13.04,2
68745,Simacota,SANTANDER,2023,HURTO,2,"-73,337368","6,443469",5.0,2.0,3.0,-60.0,10,17,11.76,1
68190,Cimitarra,SANTANDER,2023,HURTO,8,"-73,953011","6,320886",11.0,9.0,9.333333333333334,-27.27272727272727,14,69,11.59,2
68524,Palmas del Socorro,SANTANDER,2023,HURTO,2,"-73,287764","6,406139",1.0,1.0,1.3333333333333333,100.0,4,12,16.67,1
68468,Molagavita,SANTANDER,2023,HURTO,1,"-72,809175","6,67432",1.0,1.0,1.0,0.0,3,9,11.11,1
68861,Vélez,SANTANDER,2023,HURTO,1,"-73,672447","6,009275",4.0,4.0,3.0,-75.0,14,46,2.17,1
68549,Pinchote,SANTANDER,2023,HURTO,2,"-73,174209","6,531552",1.0,1.5,1.5,100.0,2,7,28.57,1
68020,Albania,SANTANDER,2023,HURTO,1,"-73,91336","5,759166",1.0,1.0,1.0,0.0,7,4,25.0,1
68572,Puente Nacional,SANTANDER,2023,HURTO,4,"-73,677567","5,878381",2.0,1.0,2.3333333333333335,100.0,14,28,14.29,2
68464,Mogotes,SANTANDER,2023,HURTO,3,"-72,969807","6,475246",1.0,1.0,1.6666666666666667,200.0,3,22,13.64,2
